"nome","resumo","coordenador"
"HUMBOLDT - REVISTA DE GEOGRAFIA FÍSICA E MEIO AMBIENTE","O projeto objetiva viabilizar o pleno desenvolvimento da humboldt – revista de geografia física e meio ambiente em edições semestrais buscando ampla divulgação a nível nacional e internacional e visando alcançar em seu decorrer a maior classificação dentro do sistema qualis da capes mediante a execução adequada das etapas programadas. A humboldt será publicada eletronicamente e estará disponível no portal de publicações eletrônicas da uerj.","Maria Carolina Villaça Gomes"
"BIBLIOTECA VIRTUAL DE MEIO AMBIENTE DA BAIXADA FLUMINENSE","A biblioteca virtual de meio ambiente da baixada fluminense é composta por diferentes interfaces as quais são: bvambiente (www.Bvambienteuerjfebf.Com/) bv em dia (bvemdia.Blogspot.Com.Br) redes sociais e ainda parceria com a bv jovem (www.Bvjovemuerjfebf.Com/). A bvambiente também estabeleceu parcerias internas na febf em especial com o programa integrado de pesquisas e cooperação técnica na baixada fluminense (pinba) com o núcleo de interdisciplinar de estudos da baixada fluminense (niesbf) e o laboratório de geografia física estudos ambientais e práticas de ensino (labgeofeape) com o objetivo de desenvolvimento e difusão do conhecimento produzido na unidade em especial do curso de licenciatura em geografia. O objetivo principal é promover o acesso on-line eficiente e democrático à informação relevante e atualizada sobre o ambiente da baixada fluminense. O mesmo acabou se tornando um canal fundamental de democratização do saber produzido nas diferentes linhas de pesquisas que compõem o niesbf. Através das interfaces que constituem o projeto esperamos ainda socializar conhecimento através de pesquisas educação ambiental história ambiental dinâmica ambiental e sistemas naturais da região a partir de textos acadêmicos-científicos hiperlinks que permitem ao usuário desfrutar de acervo digital constituído de uma verdadeira rede que interliga bibliotecas virtuais mais amplas como scielo sítios como o do ministério do meio ambiente ministério da ciência e tecnologia e outros. Destaca-se ainda sua contribuição na discussão da educação geográfica e geociências a partir do enfoque da educação ambiental. Trata-se de um trabalho desenvolvido junto a graduandos do curso de licenciatura em geografia com ênfase no meio ambiente da febf.","Andrea Paula De Souza"
"PLATAFORMA BRASILEIRA DE BIOINVASÃO - BIOINVASÃO BRASIL","A bioinvasão consiste no transporte chegada estabelecimento e expansão de uma espécie em nova área através de atividade humana intencional ou não. Bioinvasores são espécies exóticas que têm potencial ou causam impactos negativos ecológicos socioeconômicos ou na saúde humana. O combate à bioinvasão é feito através da prevenção da detecção precoce do monitoramento de vetores e sua distribuição da remoção da espécie invasora e do envolvimento da sociedade. Para isto é necessário ter dados atualizados sobre quais espécies são ou têm potencial de serem invasoras que grau de ameaça representam e onde se distribuem. Contudo devido à velocidade das mudanças biológicas listas nacionais tornam-se muitas vezes defasadas justificando a demanda de um sistema on-line com uma lista e registros de espécies exóticas invasoras marinhas do brasil atualizada e disponibilizada para todos os públicos. A plataforma brasileira de bioinvasão - bioinvasão brasil (pbb) é uma plataforma digital desenvolvida com o objetivo de disponibilizar registros de espécies exóticas invasoras no brasil disseminar a temática da bioinvasão para a sociedade e fornecer subsídios para o combate desses bioinvasores. A plataforma foi lançada em 3 de abril de 2019 como um portal amplo (https:// bioinvasaobrasil.Org.Br) que inicialmente inclui todas as espécies exóticas invasoras marinhas no brasil que pode futuramente expandir para outros ambientes. Atualmente a plataforma inclui 339 espécies e 6.191 registros individuais. Esse projeto prevê a busca organização e/ou inserção de registros associados a ao menos 21 espécies de macro e microalgas 1 espécie de planta 6 espécies de esponjas e 30 de crustáceos até julho de 2027 bem como a intensificação de ações de divulgação da plataforma através da produção de conteúdo materiais audiovisuais postagens em redes sociais e publicação de matérias em mídias digitais para ampliar seu alcance e conquistar um maior número de parceiros e usuários.","Joel Christopher Creed"
"RODA COM O MANGUEZAL (PARTICIPAÇÃO EM AMBIENTES DE DISCUSSÃO)","Embora marcos legais como o sistema nacional de unidades de conservação (snuc) o decreto promanguezal (2024) e diversas legislações estaduais e municipais garantam a participação da sociedade civil na gestão ambiental e no planejamento para o desenvolvimento sustentável a realidade observada nesses espaços revela uma participação social ainda limitada e desigual. Em muitos casos a ausência de uma base técnica consolidada para o debate gera assimetrias no processo decisório favorecendo interesses particulares em detrimento da conservação ambiental e da manutenção dos serviços ecossistêmicos. A proposta ""roda com mangue"" busca fortalecer a interface entre ciência e sociedade por meio da extensão universitária promovendo a disseminação do conhecimento acumulado ao longo de mais de 30 anos de pesquisas do núcleo de estudos em manguezais da uerj (nema/uerj). O projeto visa contribuir com a formação crítica e participativa de diferentes públicos atuando em múltiplos espaços de debate — formais e informais — como conselhos gestores de unidades de conservação fóruns temáticos seminários escolas reuniões comunitárias e congressos acadêmicos. A partir de rodas de conversa oficinas e participação ativa dos discentes pretende-se fomentar o diálogo entre atores sociais diversos qualificando os debates e promovendo a valorização dos ecossistemas costeiros especialmente os manguezais. Ao inserir o saber científico no cotidiano das discussões territoriais o projeto contribui para a construção coletiva de soluções frente aos conflitos socioambientais fortalecendo a cidadania ambiental e a conservação da biodiversidade.","Filipe De Oliveira Chaves"
"PROJETO CORAL-SOL","O projeto coral-sol (pcs) foi criado em 2006 pelo prof. Joel creed do laboratório de ecologia marinha bêntica da uerj e consiste na primeira iniciativa socioambiental brasileira para prevenir e controlar as espécies invasoras de corais escleractínios tubastraea coccinea e t. Tagusensis conhecidos como corais-sol. Esses corais chegaram no brasil incrustados em plataformas de petróleo/gás na década de oitenta mas já invadiram mais de 3.500 km da costa brasileira e estão competindo por espaço com espécies nativas incluindo entre outros vários locais e estados a baía de ilha grande (rj) considerado hotspot de biodiversidade marinha. O objetivo principal do projeto é conservar a biodiversidade marinha brasileira minimizando os seus impactos ambientais e socioeconômicos decorrentes da bioinvasão. Além disso busca promover a recuperação dos ecossistemas marinhos e a sustentabilidade ecológica econômica e social das regiões afetadas. O projeto coral sol vem apoiando pesquisas científicas incluindo desenvolvimento e inovação além de manejo monitoramento educação ambiental e mobilização social e políticas públicas. O pcs em parceria com o instituto brasileiro de biodiversidade (brbio) vem alertando a sociedade sobre a temática da bioinvasão e envolvendo toda a comunidade estudantes em geral e voluntários. Os resultados gerados do pcs serão divulgados e apresentados à sociedade em geral em diferentes locais como na uerj escolas parques praças e outros ambientes importantes.","Beatriz Grosso Fleury"
"SISTEMA GIRASSOL","é de suma importância a utilização de energias que atendam as demandas da população sejam sustentáveis e provoquem o menor impacto ambiental além disso os avanços tecnológicos otimizam a captação distribuição e utilização dessas energias. O desenvolvimento de tecnologia é importante para a evolução de um país e logicamente a sua independência e fundamentalmente na formação de quadros com capacidade conhecimento e criatividade para novos projetos de inovações. Nessa linha foi pensada uma ideia que possibilite que células fotovoltaicas sejam movimentadas (rotações) para posições que permitam uma maior incidência de luz solar e raios perpendiculares à placa e dessa forma otimizar a sua utilização. Esse sistema foi desenvolvido na faculdade de tecnologia contemplou: o projeto de um sistema para detecção de área na atmosfera com maior incidência solar o projeto do sistema de movimentação das células especificações de componentes elétricos e mecânicos desenvolvimento do software de controle através de uma plataforma de hardware livre (arduíno) para movimentar as células fotovoltaicas. Foram fabricadas as peças do sistema e realizados os testes concomitantemente a utilização de uma célula fixa ao lado da célula móvel controlada para comparativo de ganho energético. As células utilizadas de tamanho 53 mm x 30 mm. Ao obtermos os objetivos determinados nesse projeto podemos dizer: 1ª etapa estamos partindo para uma 2ª etapa na qual utilizaremos células fotovoltaicas residenciais. Nessa etapa desenvolveremos um sistema para movimentar um conjunto dessas células fotovoltaicas residenciais e tendo como premissa que o sistema deve apresentar ganho energético em relação a células fixas. Utilizaremos o mesmo sistema de seguidor solar utilizado na primeira etapa.","Alvaro Henrique Pereira"
"PARQUE BOTÂNICO DO ECOMUSEU ILHA GRANDE","O parque botânico do ecomuseu ilha grande (pab) é um espaço inovador que integra ciência tecnologia conservação e divulgação da flora educação ambiental e formação de recursos humanos que promove a conservação da sociobiodiversidade na ilha grande. Suas ações estão alinhadas a diretrizes globais como os objetivos de desenvolvimento sustentável (onu 2030) e a estratégia global para a conservação de plantas (gspc 2030) além de atender aos compromissos institucionais da universidade do estado do rio de janeiro (uerj) na região. Como jardim botânico vinculado à uerj o pab abriga uma coleção de plantas nativas da mata atlântica e promove ações que incentivam a conscientização a sustentabilidade e a valorização do patrimônio natural e cultural. A iniciativa envolve alunos professores técnicos e pesquisadores da uerj e de outras instituições estimulando a troca de conhecimento interdisciplinar. Além disso conta com a parceria de gestores ambientais fortalecendo políticas e estratégias de conservação adaptadas ao território. No campo educacional o projeto desenvolve atividades para estudantes da educação infantil à pós-graduação tanto da rede pública quanto privada fomentando a formação de cidadãos mais informados e engajados para a preservação ambiental. Também beneficia as comunidades da ilha grande e os turistas que visitam o ecomuseu proporcionando experiências imersivas de aprendizado. A atuação de bolsistas de extensão é essencial para garantir a efetividade das iniciativas do pab dada a complexidade e a amplitude de suas ações. Seu envolvimento potencializa o impacto do projeto e contribui para sua própria formação como profissionais qualificados em áreas como botânica meio ambiente conservação da natureza e educação ambiental. A experiência adquirida fortalece o compromisso da uerj com a formação cidadã e o reconhecimento da necessidade de equilíbrio entre o desenvolvimento da sociedade e a preservação dos recursos naturais.","Catia Henriques Callado"
"LIGA DE EDUCAÇÃO AMBIENTAL - LEDUCA","A liga de educação ambiental (leduca) é um projeto com protagonismo estudantil que envolve um coletivo de estudantes e de professores e que se dedica a aprofundar discussões e realizar ações educativas sobre a temática ambiental em ambientes formais e não formais de ensino. A fundamentação teórica que orienta as ações da leduca é a educação ambiental crítica de modo que a liga está comprometida com a abordagem socioambiental e política evidenciando causas e consequências das questões ambientais bem como os conflitos socioambientais existentes nos contextos de suas ações. O entendimento dos papeis individuais e coletivos em sociedade contribui para a compreensão da atual crise socioambiental e para o seu enfrentamento. Tais discussões são conduzidas integrando-se diversas áreas do conhecimento e envolvendo os professores da educação básica em todas as etapas do planejamento e execução das atividades em ambientes escolares. O eixo temático a ser abordado pela leduca nos próximos 48 meses envolve os ecossistemas urbanos ambientes com os quais o público-alvo mais se relaciona selecionando como cenário aqueles que representem afetividade ou tenham relação direta com a sua vida cotidiana. As ações serão realizadas em uma escola pública localizada no bairro de ipanema cuja comunidade escolar é sobretudo de periferia urbana (complexo ppg). Serão elaboradas e aplicadas questões sociocientíficas que envolvam estratégias de ensino diversificadas incluindo recursos educativos lúdicos estimulando a reflexão sobre o uso do território e sua relação com a biodiversidade local e com os conceitos de injustiça e racismo ambiental. Os recursos educativos construídos serão divulgados para possibilitar a sua utilização em outras comunidades escolares pelo país. Além disso a leduca atuará junto à sociedade de forma mais ampla realizando e participando de eventos acadêmicos além de produzir e veicular conteúdos de divulgação científica em plataformas de mídias sociais.","Goia De Mattos Lyra"
"PARECE MAS NÃO É: ENSINANDO AS DIFERENÇAS ENTRE ANIMAIS SERPENTIFORMES PARA A COMUNIDADE","Este projeto surge da necessidade de incentivar um melhor relacionamento entre a comunidade e os animais de corpo serpentiforme isto é alongado e cilíndrico comumente confundidos com serpentes e igualmente temidos e mortos pela falta de conhecimento. O fato de algumas espécies de serpentes serem capazes de causar acidentes em alguns casos fatais faz com que a população crie uma relação de repulsa e medo com qualquer outro animal que possua o formato do corpo serpentiforme quase sempre levando o animal à morte. As dificuldades de reconhecimento de espécies serpentiformes na natureza é grave do ponto de vista médico já que muitas espécies podem causar acidentes se manipuladas de maneira errada mas principalmente do ponto de vista da conservação uma vez que muitas espécies ainda desconhecidas pela ciência podem ser continuamente mortas pela população mesmo sendo estas inofensivas. Dentre as atividades abordadas neste projeto incluímos a elaboração de material paradidático que possa levar conhecimento de maneira ilustrada e rápida sobre estes animais até o público a realização de exposições e oficinas em que animais fixados poderão ser apresentados ao público de maneira que possam ver pessoalmente detalhes que os ajudam a identificar e diferenciar estes animais e o uso de redes sociais administradas de maneira lúdica e criativa para que o conteúdo seguro e com fundamentação científica chegue de maneira acessível a todo o público.","Oscar Rocha Barbosa"
"HABITARES COMUNS: PRÁTICAS E NARRATIVAS DE ENVOLVIMENTO PARA AUTONOMIA URBANA","O projeto habitares comuns propõe atuar reverberando a pluralidade de sentidos do habitar em sua dimensão coletiva entendendo o comum como expressão político-cultural do cultivo de ideias de comunidade partilha colaboração e sustentabilidade. Trata-se de fomentar mais envolvimento do que desenvolvimento a partir de práticas e narrativas dedicadas a repensar e reconstruir formas de viver junto baseadas em produção de autonomia e justiça social ambiental e climática. Nutrindo-se da crítica ao modelo de progresso e às concepções hegemônicas de desenvolvimento que moldaram o mundo urbano desde o século xx o projeto busca reconhecer e colaborar com atores locais empenhados em construir experiências alternativas de concepção e produção de territórios mais inclusivos seguros e dignos. Em geral trata-se de comunidades periféricas e historicamente vulnerabilizadas pelas estruturas coloniais patriarcais e financeiras que sustentam a desigualdade socioespacial no brasil. A iniciativa também se alia a movimentos sociais coletivos e associações ligadas às lutas urbanas e territoriais pelo direito à cidade e à terra. A partir de um “fazer com” esses sujeitos através do design da arquitetura urbanismo planejamento territorial e pedagogia urbana o habitares comuns busca não apenas contribuir com lutas e demandas mas também fortalecer habitabilidades e ecologias alternativas e emancipatórias. Ao participar de processos de transformação territorial experimentar metodologias dialógicas e difundir essas experiências o projeto propõe uma reorientação crítica das práticas de participação no planejamento do território ampliando a democracia estimulando a imaginação política e cultivando relações mais justas entre comunidades humanas e mais que humanas.","Gabriel Schvarsberg"
"COOPERAÇÃO COM O PODER JUDICIÁRIO PARA TEMAS AMBIENTAIS E DE SEGURANÇA","O projeto tem como objetivo desenvolver em colaboração com os alunos de graduação e pós-graduação da uerj atividades nas áreas de meio ambiente segurança do trabalho e em química. O cemai/uerj (centro de estudos em meio ambiente industrial da universidade do estado do rio de janeiro) já possui um histórico de colaboração com o poder judiciário destacando-se em parcerias com o tjrj (tribunal de justiça do estado do rio de janeiro)/ emerj emerj - escola da magistratura do estado do rio de janeiro o mprj (ministério público do estado do rio de janeiro) a dprj (defensoria pública do estado do rio de janeiro) e tre-rj (tribunal regional eleitoral do estado do rio de janeiro). O trabalho apresentado em parceria com o tjrj e com a participação e anuência do emerj (escola da magistratura do estado do rio de janeiro) visa a elaboração do inventário de gases de efeito estufa (carbono zero) e participação em eventos relacionados às questões ambientais. Nos demais órgãos do poder judiciário o foco está centrado na implementação do plano de gerenciamento de resíduos sólidos (pgrs) apoio técnico e participação em eventos relacionados ao meio ambiente. Ressalta-se que a participação dos alunos é significativa em todas as etapas do desenvolvimento do projeto de extensão o que contribui para a sua formação profissional.","Fernando Altino Medeiros Rodrigues"
"O MUNDO INVISÍVEL DOS PEIXES DE RIACHOS: DIVULGAÇÃO E POPULARIZAÇÃO DA ECOLOGIA DESSES SISTEMAS AQUÁTICOS","Este projeto se insere na área temática “meio ambiente” segundo definições do fórum nacional de pró-reitores de extensão. é um projeto de larga escala de tempo que tem como meta atender a demanda da sociedade sobre a conservação ambiental frente ao importante papel dos ecossistemas e seus serviços. Nossa proposta está fundamentada no conceito central que define as atividades extencionistas como um processo educativo cultural e científico que articula o ensino e a pesquisa e viabiliza uma relação transformadora entre a universidade e a sociedade. Os projetos de pesquisa desenvolvidos no laboratório de ecologia de peixes da uerj (lep-uerj) abordam aspectos da ecologia das populações e comunidades de peixes de riachos da mata atlântica e suas respostas às modificações ambientais. Com o conjunto de informação gerado por essas pesquisas criaremos materiais que auxiliem no estabelecimento de uma comunicação efetiva e acessível entre a universidade e a sociedade. O principal objetivo do presente projeto é realizar atividades extensionistas tais como: realização de palestras oficinas criação de materiais didáticos para o ensino formal e não formal participação em mostras e produção de textos de divulgação científica visitas a espaços formais e não-formais de ensino além da manutenção das redes sociais do laboratório. Para o próximo período 2024 estão previstas atividades como a construção de material didático (vídeos cartilhas jogos) e a elaboração de textos de divulgação científica em veículos de comunicação nacionais e internacionais. Como essas atividades esperamos contribuir com a difusão e democratização do conhecimento científico.","Rosana Mazzoni Buchas"
"PROJETO ÁGUAS – GESTÃO DE RECURSOS HÍDRICOS NA BACIA HIDROGRÁFICA DO MÉDIO PARAÍBA DO SUL.","O campus regional de resende da uerj está inserido na região hidrográfica do médio paraíba do sul área de abrangência do comitê da bacia da região hidrográfica do médio paraíba do sul – cbh-mps. Esse comitê é responsável pela gestão participativas das águas na região hidrográfica iii do estado do rio de janeiro composta por 19 municípios. Nesse projeto serão propostas ações de integração institucional entre a uerj e o cbh-mps. A inserção da uerj no processo de gestão participativa das águas visa trazer além da contribuição acadêmica ao processo decisório na bacia hidrográfica a potencialização de projetos de ensino pesquisa e extensão com foco nas necessidades dessa região considerando os principais gargalos em termos quali-quantitativos ou de conflitos pelo uso da água. Essa contribuição pode se dar de forma concomitante com a qualificação profissional dos alunos em gestão de recursos hídricos. Nesse projeto serão propostas parcerias com foco no desenvolvimento da gestão das águas bem como formas de interação entre a universidade e o cbh-mps que potencializem o desenvolvimento tanto dos alunos da uerj quanto da gestão das águas através do levantamento de dados visitas técnicas e projetos no contexto dessa bacia hidrográfica que subsidiem o desenvolvimento da bacia e a melhoria da qualidade da água. Também será ampliada a interação com o ceivap - comitê de integração da bacia hidrográfica do rio paraíba do sul com a representação da uerj nesse comitê.","Carin von Mühlen"
"INTEGRAÇÃO UERJ & MUNICÍPIO NOVA FRIBURGO NO TEMA RESÍDUOS SÓLIDOS","A gestão de resíduos sólidos é um desafio global de natureza complexa pois lida com dimensões ambientais sociais e econômicas. Dentro desse contexto torna-se fundamental a atuação do mundo acadêmico em parceria com diferentes atores da sociedade no desenvolvimento de ações focadas no aprimoramento da gestão de resíduos sólidos. Essas ações podem envolver a educação ambiental o desenvolvimento de tecnologias a criação de iniciativas relacionadas à logística reversa e a atuação junto ao setor público na busca de soluções para a questão dos resíduos com especial atenção à implantação de um plano municipal de gestão integrada de resíduos sólidos (pmgirs) consistente e robusto. Considerando essas demandas e a área de atuação geográfica do presente projeto foi criado no ano de 2019 o grupo de trabalho em gestão de resíduos sólidos de nova friburgo (gtrs-nf) grupo este vinculado diretamente a este projeto de extensão e que vem atuando em diferentes frentes relacionadas à temática a partir dos objetivos traçados. Ao longo dos 5 anos de atuação do grupo 3 encontros de inovação em gestão de resíduos sólidos foram realizados e inúmeras ações de conscientização e educação ambiental foram desenvolvidas em datas importantes como a semana nacional de compostagem a semana de meio ambiente e a semana lixo zero. Ademais a partir de parcerias com empresas atuantes no município de nova friburgo diferentes ações relacionadas à logística reversa foram implementadas com destaque especial para o ciclo do vidro. Devem-se citar também intervenções para a garantia da implantação do pmgirs com pressões do gtrs-nf junto ao ministério público do município e junto à prefeitura municipal. Finalmente este projeto envolve o desenvolvimento de diferentes soluções tecnológicas e computacionais relacionadas à temática soluções já implementadas disponibilizadas e em pleno uso. Este é um dos projetos do programa de extensão ecos em tramitação na pr-3 (sei-260007/047928/2022).","Anderson Amendoeira Namen"
"BOLETIM DE RELAÇÕES INTERNACIONAIS","O projeto visa criar um boletim eletrônico em forma de uma plataforma com produtos de extensão que promovem divulgação científica com acesso e divulgação nacional (e internacional por ser virtual) tendo como público alvo jovens e adultos acadêmicos e não acadêmicos de âmbito nacional regional e internacional. O objetivo geral é o de promover um projeto de divulgação científica originalmente lançado em período de distanciamento social para promover ações de engajamento disseminação de conhecimento oportunidades e networks. Dentre os objetivos específicos que complementam e fortalecem o objetivo geral foram alcançados objetivos específicos tais como a rede de parcerias para ampliação de alcance e de impacto social. O boletim conta atualmente com parceiras institucionais com professores de outras universidades públicas do país e alcançou um espaço de conexão com acadêmicos docentes e discentes de são paulo (usp) santa catarina (ufsc) pernambuco (ufpe) e paraíba (ufpb). Os resultados que são os produtos mais específicos do projeto são lançados em diferentes periodicidades: trimestralmente (editorial e entrevistas) outros são mensais (experiência) e outros semanais (oportunidades). Há uma equipe de editores e editores associados que mantêm os conteúdos produzem produtos coordenam alunos de graduação voluntários e a bolsista e coordenam as plataformas do facebook twitter instagram e site do boletim de relações internacionais que recebeu o nome fantasia de acauã. O projeto é inovador por agregar produtos sem comparação com outros veículos de divulgacão científica e tem por esta razão alcançado alto impacto com produtos comprovados.","Ana Paula Balthazar Tostes"
"PRÁTICAS DE CONSCIENTIZAÇÃO E DISSEMINAÇÃO PARA O USO RACIONAL DE ENERGIA E DE RECURSOS NATURAIS","Desdobramento natural de inúmeras ações integradas ou isoladas desenvolvidas no laboratório de energia eólica do centro de pesquisas em energias renováveis - ceper - situado no edifício pedro ernesto no campus avançado da uerj em são cristóvão urge a necessidade de sistematizar as informações e produtos resultantes de mais de uma década de práticas extensionistas desde parcerias com indústrias de aerogeradores e relacionamento com órgãos regulamentadores inmetro e eletrobrás para formulação de políticas públicas voltadas para determinação de eficiência energética no âmbito do programa brasileiro de etiquetagem pbe que é um programa compulsório na área de desempenho energético. O impacto causado pelo consumo não racional da energia é percebido na forma de desperdício. Somente a conscientização da população fluminense por meio de práticas de disseminação da cultura do consumo consciente e uso de energias renováveis será possível melhorar a qualidade de vida e garantir o desenvolvimento sustentável. Especial atenção é dedicada às energias eólica e solar. O mecanismo de conscientização do uso racional da energia e dos recursos naturais desempenha um importante papel junto à comunidade. Sua realização é essencial para o fortalecimento do setor energético e consequentemente para a economia nacional pois leva as novas tecnologias até o consumidor. A estratégia de disseminação dessa cultura se dá através de palestras seminários e jogos didáticos de conscientização realizados dentro e fora do campus ora recebendo a comunidade externa ora indo até ela. Paralelamente à temática proposta considerando fatores atuais o projeto viabiliza especialização de mão de obra oportunizando atender à demanda de laboratórios certificados e acreditados nos programas de garantia da qualidade de produtos e processos e incentivando mercado de pequenas e médias empresas passo fundamental na implementação da lei de eficiência energética.","Mila Rosendal Avelino"
"OS OUTROS 95%: ENTENDENDO A DIVERSIDADE ANIMAL","Os animais estão no rol dos mais carismáticos seres vivos da terra e possuem mais de 1 6 milhão de espécies nomeadas por cientistas. Entretanto no cotidiano no ambiente escolar nas mídias e mesmo no meio acadêmico a impressão é que boa parte da diversidade ou dos temas importantes sobre animais giram em torno dos vertebrados. O destaque aos vertebrados pode ser entendido de um ponto de vista antropocêntrico onde humanos sentem maior conexão com seus semelhantes mesmo que de forma inconsciente. Sendo o homo sapiens parte dos vertebrados historicamente tem mais interesse por estes animais que representam apenas 5% do total de espécies conhecidas. Sem falar no fato de que a descoberta de grupos novos é bastante rara tendo a comunidade um conhecimento sólido desses animais em diversos temas. Enquanto isso nos outros 95% dos animais há um grande desconhecimento em todos os aspectos sobretudo sobre sua diversidade. Esse grupo de animais que não possui coluna vertebral também chamados de ""invertebrados"" são mal conhecidos pelo público em geral são abordados de forma desproporcional no ensino básico e nos cursos superiores das áreas biológicas. São negligenciados mesmo aqueles que possuem importância direta na sociedade humana (alimentos vetores ou causadores de doenças ou que tenham valor econômico). Isto tem influência negativa em sua preservação mesmo que sejam maioria e parte fundamental dos ecossistemas. O projeto tem como objetivo promover o conhecimento sobre esses filos negligenciados e fomentar a troca de saberes entre universidade e comunidade. A ação se baseia em atividades em escolas públicas e espaços não formais produção de materiais didáticos oficinas mostras e ações em mídias digitais. Pretende-se enfatizar a ligação destes grupos com os humanos através da teia da vida promovendo a área da biodiversidade também como área de saúde uma vez que a conexão humano-natureza tem consequências diretas na saúde pública e sensação de bem-estar.","Amanda Cruz Mendes"
"PERCEPÇÃO AMBIENTAL SOBRE SANEAMENTO BÁSICO EM MUNICÍPIOS DA REGIÃO METROPOLITANA DO RIO DE JANEIRO","O saneamento ambiental são ações socioeconômicas que tem por objetivo alcançar salubridade ambiental por meio de abastecimento de água potável coleta e disposição sanitária de resíduos sólidos líquidos e gasosos entre outros. é possível perceber que em geral a população encontra-se marginalizada do processo de discussão avaliação entendimento e tomada de decisão no que tange ao saneamento básico. Surge então um questionamento do quanto e de que forma a sociedade percebe o saneamento básico a sua volta e até que ponto entende a influência da prestação ou não desses serviços de saneamento na qualidade de vida. Diante deste contexto o presente trabalho justifica-se pelo potencial de propiciar uma reflexão sobre o nível de percepção da população acerca dos serviços de saneamento básico prestados; e se esse nível de percepção ambiental poderia ser potencializado de forma a refletir no grau de participação e controle social por parte dessa população. A percepção da população será avaliada por meio de um questionário estruturado composto por questões referentes aos temas abastecimento de água esgotamento sanitário resíduos sólidos e drenagem urbana. O diagnóstico participativo que combina técnicas de pesquisa social utilizando uma estrutura coletiva participativa e ativa para a captação de informações pode ser útil como um caminho na busca de elementos teóricos e práticos voltados à resolução de problemas em um contexto social e colaborar na construção de ações de educação ambiental.","Alena Torres Netto"
"PPBIO MATA ATLÂNTICA – AÇÕES PARA PROMOVER A INTEGRAÇÃO DE PESQUISADORES INSTITUIÇÕES E SOCIEDADE","Apesar de sua distribuição ao longo da costa do brasil onde a maior parte da população vive a mata atlântica ainda apresenta lacunas de conhecimento quanto a sua biodiversidade. Parte deste desconhecimento se deve à falta de metodologias padronizadas e de integração entre pesquisas instituições e a sociedade como um todo. Considerando a drástica redução da área original e a premência da conservação da biodiversidade na mata atlântica fica claro que apenas o desenvolvimento do conhecimento científico não é suficiente. São necessárias ações pragmáticas que venham a potencializar as estratégias e ações de conservação e a prover ao poder público as ferramentas e subsídios básicos e fundamentais para estas ações. Assim seis linhas são contempladas no projeto: 1) apoio à implantação e manutenção de redes de inventário da biota; 2) apoio à modernização de acervos biológicos (coleções ex-situ); 3) apoio à pesquisa e ao desenvolvimento em áreas temáticas da biodiversidade; 4) apoio a sistemas de informação de base de dados e gerenciamento de repositórios da informação sobre a biodiversidade brasileira baseada na ciência aberta 5) apoio à síntese do conhecimento 6) popularização da ciência ciência cidadã e integração com a sociedade.","Helena De Godoy Bergallo"
"CATALOGANDO AS PRAÇAS PÚBLICAS DE PETRÓPOLIS RJ","Os espaços livres públicos como as praças têm se configurado como importantes áreas das cidades permitindo diversos tipos de atividades atendendo as necessidades de recreação ocupação do tempo livre realização de atividades físicas e interação social. Contudo em petrópolis o poder público ainda carece de um diagnóstico claro dos atributos ambientais das praças que direcione futuros investimentos. Assim é importante fazer um levantamento das reais condições dos espaços públicos considerando também as áreas periféricas da cidade. Assim este projeto de extensão tem como objetivo desenvolver um catálogo que apresente os atributos físicos das praças da cidade de petrópolis por meio de um protocolo de avaliação ambiental. Este projeto destina-se a especialmente todas as pessoas que usam os espaços livres públicos da cidade de forma a ocupar o tempo livre realizar atividades físicas interagir socialmente e fazer atividades de recreação e de contemplação. Muitas vezes o espaço público das praças é o único ambiente que favorece o convívio social e cultural para certos grupos. O público usuário muitas vezes consiste na parcela mais vulnerável da população além de crianças e idosos. Esse projeto usará um protocolo de avaliação ambiental já previamente aplicado em outra cidade que envolve a coleta de dados objetivos e subjetivos. Os procedimentos para o desenvolvimento do trabalho incluem as seguintes etapas: coleta de informações e mapeamento das praças públicas de petrópolis; definição dos bairros a serem contemplados no primeiro ano do projeto; realização do treinamento em campo e realização do levantamento das praças definidas. Espera-se que este projeto fomente a pesquisa de alternativas urbanas de forma a identificar as mudanças necessárias para que as praças sejam um ambiente de direito do cidadão e de convivência intercâmbio e sociabilidade especialmente nas cidades mais urbanizadas.","Sabrina Andrade Barbosa"
"LBMAR - LIGA ACADÊMICA DE BIOLOGIA MARINHA","Os anos compreendidos entre 2021 e 2030 foram eleitos pela organização das nações unidas como a década das nações unidas da ciência dos oceanos para o desenvolvimento sustentável. Essa iniciativa visa conscientizar a população mundial sobre a importância dos oceanos e mobilizar atores públicos privados e da sociedade civil em ações que favoreçam a saúde e a sustentabilidade desse ecossistema tão importante para a vida na terra. Nesse contexto propusemos em 2022 a criação da liga acadêmica de biologia marinha (lbmar) uma atividade de extensão que tem por objetivo divulgar os conhecimentos sobre os ecossistemas marinhos conscientizar a todos acerca dos graves problemas que ameaçam as espécies marinhas em escala global propor atividades de educação ambiental que auxiliem à tomada da consciência da urgência de se preservar os mares e oceanos promover a participação da comunidade acadêmica da uerj em atividades globais de mobilização social a favor do meio ambiente como por exemplo o “dia mundial de limpeza de praias e rios” além de traduzir para uma linguagem mais acessível e divulgar para toda a população fluminense os estudos em biologia marinha produzidos pela expressiva comunidade científica em biologia marinha sediada na uerj.","Anderson Vilasboa De Vasconcellos"
