"nome","resumo","coordenador"
"PARQUES DE PAPEL E O PAPEL SOCIAL DOS PARQUES. O CASO DO PARQUE ESTADUAL DA SERRA DA TIRIRICA","O presente trabalho visa a integrar alunos de escolas públicas e privadas e comunidades ao parque estadual da serra da tiririca (niterói/maricá – rj) e outros através de atividades de interpretação da natureza em trilhas e de educação ambiental (ea) na escola e comunidade. A hipótese a ser verificada é a mudança de percepção promovendo a inserção do indivíduo no ambiente com o intuito de fomentar uma visão mais crítica. Pretende-se identificar indicadores desta mudança de percepção e gerar produtos (como cartilhas ou exposições) que possibilitem a divulgação do parque a difusão da ea e a valorização das pesquisas e descobertas dos alunos e comunitários. A base metodológica é a pesquisa qualitativa e a abordagem foi através da pesquisa-ação. Em atividades já realizadas na escola estadual paulo assis ribeiro verificou-se que os alunos apresentaram conhecimento superficial dos conceitos de meio ambiente natureza ea unidade de conservação e parque natural abordados em questionário diagnóstico. Nenhum aluno havia visitado o parque e apenas 4 dos 28 alunos sabiam da sua existência. Além de aumentar o conhecimento este projeto cria um vínculo afetivo com o parque os quais podem desencadear uma participação mais ativa nas questões ambientais assim como gerar agentes multiplicadores que minimizem os impactos negativos sobre a uc. Além disso aponta-se a necessidade de ampliação das atividades as comunidades adjacentes especialmente as tradicionais. Espera-se contribuir para a elaboração de diretrizes para atividades de educação ambiental em parques.","Douglas De Souza Pimentel"
"POPULAÇÕES TRADICIONAIS E O PARQUE ESTADUAL DA SERRA DA TIRIRICA: CONSTRUINDO AS PONTES PARA A GESTÃO AMBIENTAL E CULTURAL DE ÁREAS PROTEGIDAS","O parque estadual da serra da tiririca (peset) criado em 1991 e a resex itaipu criada em 2013 podem ser considerados um verdadeiro laboratório para a verificação dos fenômenos sociais históricos e biológicos relacionados à interdisciplinaridade dos estudos de conservação. Suas propostas de criação resultaram da mobilização de entidades da sociedade civil organizada. No entanto como em várias unidades de conservação possuem uma situação fundiária complexa que representa um grande passivo. Nesse nicho histórico e social o peset e a resex abraçam os atributos para a intersecção entre esses dois pontos de vista pois se travam estudos de campo em uma região geográfica que necessariamente abarcam o diálogo com as ciências naturais na tentativa de compreender as relações históricas das pessoas com os recursos ambientais locais. No olhar da geografia a visão regional também é importante para a descrição dos processos socioambientais pois abarca a história da construção de uma identidade resultante da interação das esferas territoriais institucionais e simbólicas das uc. O objetivo do presente projeto é registrar o depoimento de membros das comunidades tradicionais do peset e da resex. A pesquisa qualitativa é a base metodológica para o presente estudo da qual vão partir outros focos de análise subjetiva percepção ambiental análise de conteúdo e teoria das representações sociais. Espera-se construir um corpus documental e um registro áudio-visual de aspectos culturais das uc centrado nos depoimentos de membros das populações tradicionais buscando nos discursos dos atores envolvidos pontos de congruência que possam dirimir os conflitos entre a gestão do parque e essas comunidades.","Douglas De Souza Pimentel"
"PRAIA LIMPA É A MINHA PRAIA","O problema da poluição do oceano tem caráter mundial e vem exigindo ações preventivas e corretivas para situá-lo em níveis aceitáveis compatíveis com a preservação da qualidade de vida marinha e humana. Dentro da concepção de preservamos aquilo que conhecemos o projeto praia limpa é a minha praia trabalha a cultura oceânica através de atividades de educação ambiental buscando municiar a população fluminense de conhecimento sobre a importância deste ambiente de modo a sensibilizar e provocar nesta uma mudança de comportamento individual e coletiva que promova ações visando a preservação do oceano","Fabio Vieira De Araujo"
"KAMUATA AGROECOLOGIA; EDUCAÇÃO E RECUPERAÇÃO AMBIENTAL E DIALOGO DE SABERES","Agroecologia é uma forma de agricultura que incorpora as questões sociais políticas culturais ambientais energéticas e éticas. é por definição multidisciplinar e pode ser vista como uma ferramenta estratégica para a transformação da sociedade. Surgiu da confluência entre agronomia ecologia e práticas e saberes tradicionais camponesas e indígenas. Como abrange entre outros aspectos a pesquisa o ensino e atividades de extensão acreditamos que a universidade seja um local propício para desenvolver e discutir a agroecologia entre professores alunos e a comunidade em especial dentro de uma universidade pública. Dessa forma os objetivos desse projeto são: promover a formação política crítica dentro da universidade fortalecendo a agroecologia enquanto estratégia de transformação social política econômica e cultural da sociedade; dialogar com movimentos sociais que têm a agroecologia como prática e objetivo e com as escolas e comunidades do entorno da ffp. Através de discussões dentro da universidade atividades práticas de sistemas agroflorestais (saf) e atividades fora da universidade esperamos atingir nossos objetivos.","Otavio Miguez Da Rocha Leao"
"A OBSERVAÇÃO DAS AVES COMO ATIVIDADE MOTIVADORA PARA O ENSINO E A APRENDIZAGEM NAS ÁREAS DE CIÊNCIAS E BIOLOGIA.","As aves são animais que chamam a atenção pelas cores canto comportamentos facilmente observáveis e pela sua presença no cotidiano da maioria das pessoas. Além disso pelo fato de muitas espécies serem diurnas estes animais são considerados bons modelos para estudos de comportamento e ecologia. Um simples passeio por ruas praças e jardins pode revelar a presença de muitas e interessantes espécies de aves nativas e exóticas. O hábito de observar aves é muito difundido no exterior e vem crescendo muito no brasil. A maior parte dos observadores de aves se organiza em grupos ou clubes de observadores de aves denominados coas. A prática da observação de aves é um excelente exercício educacional que pode proporcionar aos seus praticantes recompensas intelectuais recreativas e científicas. Este projeto busca através de oficinas de observação produção e uso de materiais didáticos e publicações de diferentes conteúdos sobre aves estimular o interesse de um público maior principalmente escolar por ciências biologia além da ampliação da percepção ambiental e da divulgação científica.","Ricardo Tadeu Santori"
"VENDENDO NOSSO PEIXE - ATIVIDADES DE DIVULGAÇÃO CIENTÍFICA E REFLEXÃO SOBRE O MEIO EM QUE VIVEMOS","Durante as atividades de coleta na região do leste metropolitano do estado do rio de janeiro conhecemos várias áreas fortemente impactadas e tivemos acesso a vários segmentos da população com graus diferenciados de interesse pela situação e pela resolução das mesmas. Assim em alguns momentos acabamos por realizar atividades de divulgação científica não planejadas mas muito gratificantes porque ampliamos a discussão do nosso projeto e de nossos resultados. Temos feito isso de modo sistematizado iniciando pela educação formal ao trabalhar com professores e alunos do ensino básico fundamental e médio. Com esses projetos ampliamos o contato com a população para nos dar subsídios para novos modos de divulgação destes resultados de pesquisa. Pretendemos dialogar com a população a partir de diversas estratégias: 1. Uso de cartilha em pdf sobre “os peixes de água doce do município de são gonçalo” para serem usadas em palestras de divulgação científica para professores do município; 2. Oficinas usando modelos de organismos aquáticos com ênfase em peixes para: a. Dar noções de morfologia e fisiologia dos peixes; b. Demonstrar interações ecológicas em ambientes aquáticos e o que alterações ambientais podem provocar de mudança nestas interações; c. Estimular nos professores a criação de modelos didáticos para trabalhos lúdicos que levem à reflexão de problemáticas com seus alunos. 3. Nupec: cultivo de peixes em aquários: a. Acompanhamento das fases de desenvolvimento ontogenético; b. Observação de comportamento alimentar e reprodutivo. 4. “bio na rua” feiras de ciência aulas em espaços formais e não formais de ensino: a. Exposição do modelo didático para explicar anatomia externa e interna de peixes; b. Demonstração da variedade de formas de peixes usando o material depositado na coleção didática. Esperamos estimulando o conhecimento estimular também a necessidade de interferir com atitudes individuais e coletivas que melhorem as condições do meio ambiente local.","Rosana Souza Lima"
"BIBLIOTECA VIRTUAL DE MEIO AMBIENTE DA BAIXADA FLUMINENSE","A biblioteca virtual de meio ambiente da baixada fluminense é composta por diferentes interfaces as quais são: bvambiente (www.Bvambienteuerjfebf.Com/) bv em dia (bvemdia.Blogspot.Com.Br) redes sociais e ainda parceria com a bv jovem (www.Bvjovemuerjfebf.Com/). A bvambiente também estabeleceu parcerias internas na febf em especial com o programa integrado de pesquisas e cooperação técnica na baixada fluminense (pinba) com o núcleo de interdisciplinar de estudos da baixada fluminense (niesbf) e o laboratório de geografia física estudos ambientais e práticas de ensino (labgeofeape) com o objetivo de desenvolvimento e difusão do conhecimento produzido na unidade em especial do curso de licenciatura em geografia. O objetivo principal é promover o acesso on-line eficiente e democrático à informação relevante e atualizada sobre o ambiente da baixada fluminense. O mesmo acabou se tornando um canal fundamental de democratização do saber produzido nas diferentes linhas de pesquisas que compõem o niesbf. Através das interfaces que constituem o projeto esperamos ainda socializar conhecimento através de pesquisas educação ambiental história ambiental dinâmica ambiental e sistemas naturais da região a partir de textos acadêmicos-científicos hiperlinks que permitem ao usuário desfrutar de acervo digital constituído de uma verdadeira rede que interliga bibliotecas virtuais mais amplas como scielo sítios como o do ministério do meio ambiente ministério da ciência e tecnologia e outros. Destaca-se ainda sua contribuição na discussão da educação geográfica e geociências a partir do enfoque da educação ambiental. Trata-se de um trabalho desenvolvido junto a graduandos do curso de licenciatura em geografia com ênfase no meio ambiente da febf.","Andrea Paula De Souza"
"BIBLIOTECA VIRTUAL JOVEM DA BAIXADA FLUMINENSE: CAMINHOS DA EDUCAÇÃO AMBIENTAL DO ENSINO DE GEOGRAFIA E MEIO AMBIENTE","O projeto da biblioteca virtual jovem do meio ambiente da baixada fluminense fundamenta-se na disponibilização de conteúdo ambiental da região para o público infanto-juvenil e em auxiliar o professor de diferentes conteúdos disciplinares de cursos de licenciatura com o foco principal na geografia em sala de aula e na escola. Desta forma bvjovem manifesta-se como um recurso educativo de fácil acesso que une conceitos ambientais gerais demonstrando-os em uma realidade específica no caso a realidade da baixada fluminense. A ideia central do projeto em suas considerações iniciais é simples mas tece uma teia de discussões bem abrangentes. Algumas dessas discussões conotam a importância de inserir a educação ambiental crítica no ensino fundamental auxiliando tal público a pensar nos problemas ambientais como condições que surgiram de uma estrutura social outrora gerada também fomenta a discussão acerca da inclusão das tic’s e de novas metodologias no ensino com intuito de agregar um estudo integrado da questão ambiental para aprofundamento em uma verdadeira reflexão da educação ambiental e geográfica. Em sua plataforma online a biblioteca virtual jovem tem trabalhado o conteúdo ambiental através dos sistemas naturais presentes na região da baixada fluminense que são a mata atlântica e o manguezal esboçando neles ideias de justiça ambiental história ambiental dinâmica ambiental e educação ambiental tudo isso com uma linguagem de fácil entendimento para crianças.","Andrea Paula De Souza"
"HORTA COMUNITÁRIA DA FEBF: A CONSTRUÇÃO DO COMUM A PARTIR DA AGROECOLOGIA EM ESPAÇOS URBANOS","O projeto de implementação de uma horta agroecológica no interior de um sistema agroflorestal (saf) busca se inserir no contexto dos movimentos agroecológicos de base urbana na região metropolitana do rio de janeiro. Nosso intuito é promover debates acerca da relação sociedade/natureza a partir da relação rural-urbano repensando a questão da propriedade da terra/solo da produção de alimentos da soberania (e segurança) alimentar e da autonomia dos povos subalternizados no campo e na cidade. A implementação da horta tem como horizonte três eixos de ação: 1) sentipensar agroecologia ecologia política e epistemologias do sul; 2) soberania alimentar em espaços urbanos periféricos; 3) a produção do comum no espaço urbano. Além da horta pretende-se implementar uma composteira e um canteiro de mudas. O diálogo e participação da comunidade é pilar fundamental deste projeto assim como o vínculo com as pesquisas desenvolvidas na faculdade de educação da baixada fluminense e com o currículo dos cursos de geografia e pedagogia.","Felipe Rangel Tavares"
"PERCEPÇÃO AMBIENTAL SOBRE SANEAMENTO BÁSICO EM MUNICÍPIOS DA REGIÃO METROPOLITANA DO RIO DE JANEIRO","O saneamento ambiental são ações socioeconômicas que tem por objetivo alcançar salubridade ambiental por meio de abastecimento de água potável coleta e disposição sanitária de resíduos sólidos líquidos e gasosos entre outros. é possível perceber que em geral a população encontra-se marginalizada do processo de discussão avaliação entendimento e tomada de decisão no que tange ao saneamento básico. Surge então um questionamento do quanto e de que forma a sociedade percebe o saneamento básico a sua volta e até que ponto entende a influência da prestação ou não desses serviços de saneamento na qualidade de vida. Diante deste contexto o presente trabalho justifica-se pelo potencial de propiciar uma reflexão sobre o nível de percepção da população acerca dos serviços de saneamento básico prestados; e se esse nível de percepção ambiental poderia ser potencializado de forma a refletir no grau de participação e controle social por parte dessa população. A percepção da população será avaliada por meio de um questionário estruturado composto por questões referentes aos temas abastecimento de água esgotamento sanitário resíduos sólidos e drenagem urbana. O diagnóstico participativo que combina técnicas de pesquisa social utilizando uma estrutura coletiva participativa e ativa para a captação de informações pode ser útil como um caminho na busca de elementos teóricos e práticos voltados à resolução de problemas em um contexto social e colaborar na construção de ações de educação ambiental.","Alena Torres Netto"
"PROJETO DE ELABORAÇÃO DE UM MANUAL SUSTENTÁVEL","No município do rio de janeiro os serviços de limpeza urbana praticamente restringem-se à coleta domiciliar e disposição dos resíduos no aterro sanitário de seropédica. Embora tenha um projeto de biometanização no caju os resíduos orgânicos tratados neste projeto são de grandes geradores. O serviço de coleta seletiva é pouco difundido e muitas vezes há um desconhecimento dos cidadãos da existência de coleta seletiva no seu bairro e como separar os resíduos. é neste sentido que a proposta deste trabalho consiste elaborar um manual para ensinar os cidadãos do município do rio de janeiro a separar os resíduos de forma a atender à coleta seletiva e ao mesmo tempo estimular e informar os pontos de entrega voluntária para os resíduos contemplados pela logística reversa. A importância desse manual se dá na medida em que dissemina informações e conhecimentos sobre a minimização de resíduos triagem segregação condicionamento e descartes adequados ao mesmo tempo contribuindo para a participação da população no processo e contribuindo com o aumento dos índices de coleta seletiva. Como resultados espera-se contribuir para o aumento dos índices de recuperação de materiais feitos pela coleta seletiva aumentar o engajamento da sociedade na coleta seletiva do município divulgar a atuação da uerj para sociedade envolver os alunos do curso de engenharia ambiental e sanitária na divulgação do manual em condomínios e escolas e propagar o aumento da cultura do reuso e reciclagens dos resíduos.","Ana Ghislane Henriques Pereira Van Elk"
"ACOMPANHAMENTO E AVALIAÇÃO DO PROJETO LIXO ZERO NOS CIEPS DA REGIÃO METROPOLITANA DO RIO DE JANEIRO","A realidade brasileira ainda tem preponderância na destinação final. Uma mudança de atitude da população é necessária. O conceito lixo zero estabelecido pela zwia – zero waste international alliance tem como objetivo guiar as pessoas a mudar suas práticas de forma a incentivar que os materiais possam ser recuperados e reutilizados ou reciclados ou seja com uso pós-consumo desviando os resíduos dos aterros sanitários. O projeto eco - escola criativa e de oportunidade implantado pela secretaria de estado de educação do estado do rio de janeiro no ano de 2022 pretendeu mudar o olhar da comunidade escolar sobre seus resíduos introduzindo práticas de lixo zero ao mesmo tempo em que tem como meta final alcançar o índice de desvio de aterro sanitário que deve ser igual ou superior a 90%. Foi criado o laboratório de estudos aplicados na educação do estado do rio de janeiro com participação da uerj. No entanto ao se iniciar 2023 o projeto foi descontinuado. Esta proposta visa continuar o acompanhamento em um dos cieps da região metropolitana do rio de janeiro ciep/e-tec mané garrincha localizado em magé segundo práticas de lixo zero e conceitos da economia circular. Será avaliada comparativamente a composição gravimétrica dos resíduos gerados nas escolas a geração diária de resíduos sólidos resíduos secos recicláveis resíduos orgânicos compostáveis e rejeitos; identificadas as possibilidades de destino dadas aos materiais recicláveis após a implementação do processo de coleta seletiva. Será verificado os quantitativos da matéria orgânica a ser introduzida nas composteiras construídas e avaliar a qualidade do composto orgânico gerado nas composteiras e o seu aproveitamento nas hortas; será realizada análise química do biofertilizante das composteiras com a determinação da relação n p k no laboratório de engenharia sanitária da uerj. Com esses dados a determinação da taxa de desvio dos aterros será avaliada.","Elisabeth Ritter"
"PROJETO COGERE: CONSUMO SUSTENTÁVEL E GERENCIAMENTO DE RESÍDUOS","O grupo cogere foi criado em 2007 e está vinculado ao deptº. De eng. Sanitária e do meio ambiente (desma) da faculdade de engenharia da uerj. Ele conta com a participação de docentes técnicos discentes e colaboradores tendo a missão de produzir e divulgar conteúdos sobre consumo sustentável e gerenciamento de resíduos bem como desenvolver e aplicar ferramentas tecnológicas e inovadoras a exemplo do software “sistema de gerenciamento de resíduos de serviços de saúde” – siger. A relevância desse tema é corroborada com a política nacional de resíduos sólidos (pnrs) regulamentada pelo decreto nº. 10936/2022 que determina entre outros que os grandes geradores de resíduos (inclusas as universidades) elaborem planos de gestão compartilhada em conformidade com o programa nacional de logística reversa. O êxito dessa política depende da ação conjunta dos diferentes atores e as universidades podem e devem contribuir com esse fim. Para tal novas parcerias estão sendo iniciadas pelo projeto. Uma delas é com o projeto ecopets ong. Que faz o recolhimento de tampas plásticas para reciclagem e utiliza os recursos arrecadados no apoio aos animais abandonados sendo que o inovauerj vai auxiliar no desenvolvimento de novas ferramentas de inovação para ações desse projeto. Outro parceiro que está sendo integrado é o instituto lixo zero o qual participou de projetos de coleta seletiva e compostagem de resíduos orgânicos em escolas estaduais em conjunto com a uerj. Além dessas parcerias temos colaborado com a equipe responsável pelo gerenciamento de resíduos da uerj e com o programa “uerj na agenda 2030” em particular no que diz respeito ao ods 12 relativo à produção e consumo sustentáveis. Espera-se que este projeto possa contribuir com a sociedade em particular com os gestores e tomadores de decisão com relação ao gerenciamento de resíduos sendo fundamental a construção de uma política institucional para a sustentabilidade ambiental da universidade.","Elmo Rodrigues Da Silva"
